日期,单位净值,复权单位净值,累计单位净值,收盘价,涨跌幅(%),申购状态
2010/1/22,1.073,5.1072,3.353,--,-2.37,开放申购|开放赎回
2010/1/15,1.099,5.231,3.379,--,1.57,开放申购|开放赎回
2010/1/8,1.082,5.1501,3.362,--,-1.81,开放申购|开放赎回
2009/12/31,1.102,5.2453,3.382,--,3.38,开放申购|开放赎回
2009/12/25,1.066,5.0739,3.346,--,0.95,开放申购|开放赎回
2009/12/18,1.056,5.0263,3.336,--,-3.74,开放申购|开放赎回
2009/12/11,1.097,5.2215,3.377,--,-0.36,开放申购|开放赎回
2009/12/4,1.101,5.2405,3.381,--,6.07,开放申购|开放赎回
2009/11/27,1.038,4.9407,3.318,--,-5.55,开放申购|开放赎回
2009/11/20,1.099,5.231,3.379,--,2.52,开放申购|开放赎回
2009/11/13,1.072,5.1025,3.352,--,0.85,开放申购|开放赎回
2009/11/6,1.063,5.0596,3.343,--,4.83,开放申购|开放赎回
2009/10/30,1.014,4.8264,3.294,--,-0.59,开放申购|开放赎回
2009/10/23,1.02,4.855,3.3,--,3.98,开放申购|开放赎回
2009/10/16,0.981,4.6693,3.261,--,1.98,开放申购|开放赎回
2009/10/9,0.962,4.5789,3.242,--,3.66,开放申购|开放赎回
2009/9/30,0.928,4.4171,3.208,--,-1.17,开放申购|开放赎回
2009/9/25,0.939,4.4694,3.219,--,-3,开放申购|开放赎回
2009/9/18,0.968,4.6075,3.248,--,0.1,开放申购|开放赎回
2009/9/11,0.967,4.6027,3.247,--,3.64,开放申购|开放赎回
2009/9/4,0.933,4.4409,3.213,--,0.54,开放申购|开放赎回
2009/8/28,0.928,4.4171,3.208,--,-2.11,开放申购|开放赎回
2009/8/21,0.948,4.5123,3.228,--,-2.57,开放申购|开放赎回
2009/8/14,0.973,4.6313,3.253,--,-5.53,开放申购|开放赎回
2009/8/7,1.03,4.9026,3.31,--,-2.09,开放申购|开放赎回
2009/7/31,1.052,5.0073,3.332,--,1.74,开放申购|开放赎回
2009/7/24,1.034,4.9216,3.314,--,1.37,开放申购|开放赎回
2009/7/17,1.02,4.855,3.3,--,2.72,开放申购|开放赎回
2009/7/10,0.993,4.7265,3.273,--,1.53,开放申购|开放赎回
2009/7/3,0.978,4.6551,3.258,--,4.04,开放申购|开放赎回
2009/6/26,0.94,4.4742,3.22,--,0.11,开放申购|开放赎回
2009/6/19,0.939,4.4694,3.219,--,3.19,开放申购|开放赎回
2009/6/12,0.91,4.3314,3.19,--,-0.11,开放申购|开放赎回
2009/6/5,0.911,4.3362,3.191,--,2.24,开放申购|开放赎回
2009/5/27,0.891,4.241,3.171,--,0.68,开放申购|开放赎回
2009/5/22,0.885,4.2124,3.165,--,-0.78,开放申购|开放赎回
2009/5/15,0.892,4.2457,3.172,--,-0.11,开放申购|开放赎回
2009/5/8,0.893,4.2505,3.173,--,3.6,开放申购|开放赎回
2009/4/30,0.862,4.1029,3.142,--,1.41,开放申购|开放赎回
2009/4/24,0.85,4.0458,3.13,--,-1.39,开放申购|开放赎回
2009/4/17,0.862,4.1029,3.142,--,1.89,开放申购|开放赎回
2009/4/10,0.846,4.0268,3.126,--,1.32,开放申购|开放赎回
2009/4/3,0.835,3.9744,3.115,--,1.71,开放申购|开放赎回
2009/3/27,0.821,3.9078,3.101,--,2.37,开放申购|开放赎回
2009/3/20,0.802,3.8173,3.082,--,3.48,开放申购|开放赎回
2009/3/13,0.775,3.6888,3.055,--,-1.77,开放申购|开放赎回
2009/3/6,0.789,3.7555,3.069,--,4.23,开放申购|开放赎回
2009/2/27,0.757,3.6032,3.037,--,-5.26,开放申购|开放赎回
2009/2/20,0.799,3.8031,3.079,--,-1.48,开放申购|开放赎回
2009/2/13,0.811,3.8602,3.091,--,5.19,开放申购|开放赎回
2009/2/6,0.771,3.6698,3.051,--,5.76,开放申购|开放赎回
2009/1/23,0.729,3.4699,3.009,--,0.69,开放申购|开放赎回
2009/1/16,0.724,3.4461,3.004,--,1.69,开放申购|开放赎回
2009/1/9,0.712,3.389,2.992,--,3.79,开放申购|开放赎回
2008/12/31,0.686,3.2652,2.966,--,-0.15,开放申购|开放赎回
2008/12/26,0.687,3.27,2.967,--,-3.78,开放申购|开放赎回
2008/12/19,0.714,3.3985,2.994,--,3.93,开放申购|开放赎回
2008/12/12,0.687,3.27,2.967,--,-1.15,开放申购|开放赎回
2008/12/5,0.695,3.308,2.975,--,5.78,开放申购|开放赎回
2008/11/28,0.657,3.1272,2.937,--,-1.5,开放申购|开放赎回
2008/11/21,0.667,3.1748,2.947,--,0.15,开放申购|开放赎回
2008/11/14,0.666,3.17,2.946,--,8.82,开放申购|开放赎回
2008/11/7,0.612,2.913,2.892,--,-0.33,开放申购|开放赎回
2008/10/31,0.614,2.9225,2.894,--,-3.46,开放申购|开放赎回
2008/10/24,0.636,3.0272,2.916,--,-1.09,开放申购|开放赎回
2008/10/17,0.643,3.0605,2.923,--,-3.74,开放申购|开放赎回
2008/10/10,0.668,3.1795,2.948,--,-9.97,开放申购|开放赎回
2008/9/30,0.742,3.5318,3.022,--,-0.13,开放申购|开放赎回
2008/9/26,0.743,3.5365,3.023,--,3.48,开放申购|开放赎回
2008/9/19,0.718,3.4175,2.998,--,2.28,开放申购|开放赎回
2008/9/12,0.702,3.3414,2.982,--,-2.5,开放申购|开放赎回
2008/9/5,0.72,3.427,3,--,-4.89,开放申购|开放赎回
2008/8/29,0.757,3.6032,3.037,--,-1.17,开放申购|开放赎回
2008/8/22,0.766,3.646,3.046,--,-1.16,开放申购|开放赎回
2008/8/15,0.775,3.6888,3.055,--,-2.39,开放申购|开放赎回
2008/8/8,0.794,3.7793,3.074,--,-5.02,开放申购|开放赎回
2008/8/1,0.836,3.9792,3.116,--,-2.22,开放申购|开放赎回
2008/7/25,0.855,4.0696,3.135,--,2.64,开放申购|开放赎回
2008/7/18,0.833,3.9649,3.113,--,-1.3,开放申购|开放赎回
2008/7/11,0.844,4.0173,3.124,--,3.56,开放申购|开放赎回
2008/7/4,0.815,3.8792,3.095,--,-0.85,开放申购|开放赎回
2008/6/27,0.822,3.9125,3.102,--,0.12,开放申购|开放赎回
2008/6/20,0.821,3.9078,3.101,--,-2.03,开放申购|开放赎回
2008/6/13,0.838,3.9887,3.118,--,-6.37,开放申购|开放赎回
2008/6/6,0.895,4.26,3.175,--,-2.19,开放申购|开放赎回
2008/5/30,0.915,4.3552,3.195,--,-1.51,开放申购|开放赎回
2008/5/23,0.929,4.4218,3.209,--,-3.73,开放申购|开放赎回
2008/5/16,0.965,4.5932,3.245,--,0.21,开放申购|开放赎回
2008/5/9,0.963,4.5837,3.243,--,0.31,开放申购|开放赎回
2008/4/30,0.96,4.5694,3.24,--,2.13,开放申购|开放赎回
2008/4/25,0.94,4.4742,3.22,--,8.8,开放申购|开放赎回
2008/4/18,0.864,4.1125,3.144,--,-8.57,开放申购|开放赎回
2008/4/11,0.945,4.498,3.225,--,1.94,开放申购|开放赎回
2008/4/3,0.927,4.4123,3.207,--,-5.31,开放申购|开放赎回
2008/3/28,0.979,4.6598,3.259,--,-2.3,开放申购|开放赎回
2008/3/21,1.002,4.7693,3.282,--,-1.38,开放申购|开放赎回
2008/3/14,1.016,4.8359,3.296,--,-6.27,开放申购|开放赎回
2008/3/7,1.084,5.1596,3.364,--,-0.46,开放申购|开放赎回
2008/2/29,1.089,5.1834,3.369,--,-0.37,开放申购|开放赎回
2008/2/22,1.093,5.2024,3.373,--,-0.64,开放申购|开放赎回
2008/2/15,1.1,5.2358,3.38,--,-1.08,开放申购|开放赎回
2008/2/5,1.112,5.2929,3.392,--,4.32,开放申购|开放赎回
2008/2/1,1.066,5.0739,3.346,--,-5.24,开放申购|开放赎回
2008/1/25,1.125,5.3548,3.405,--,-2.17,开放申购|开放赎回
2008/1/18,1.15,5.4737,3.43,--,-2.29,开放申购|开放赎回
2008/1/11,1.177,5.6023,3.457,--,3.34,开放申购|开放赎回
2008/1/4,1.179,5.4214,3.419,--,2.61,开放申购|开放赎回
2007/12/28,1.149,5.2834,3.389,--,3.05,开放申购|开放赎回
2007/12/21,1.115,5.1271,3.355,--,1.92,开放申购|开放赎回
2007/12/14,1.094,5.0305,3.334,--,-0.09,开放申购|开放赎回
2007/12/7,1.095,5.0351,3.335,--,3.89,开放申购|开放赎回
2007/11/30,1.054,4.8466,3.294,--,-0.94,开放申购|开放赎回
2007/11/23,1.064,4.8926,3.304,--,-1.02,开放申购|开放赎回
2007/11/16,1.075,4.9432,3.315,--,0.09,开放申购|开放赎回
2007/11/9,1.074,4.9386,3.314,--,-1.47,开放申购|开放赎回
2007/11/2,1.09,5.0121,3.33,--,0.46,开放申购|开放赎回
2007/10/26,1.085,4.9892,3.325,--,-2.78,开放申购|开放赎回
2007/10/19,1.116,5.1317,3.356,--,-0.8,开放申购|开放赎回
2007/10/12,1.125,5.1731,3.365,--,1.63,开放申购|开放赎回
2007/9/30,1.107,5.0903,3.347,--,0,开放申购|开放赎回
2007/9/28,1.107,5.0903,3.347,--,0.64,开放申购|开放赎回
2007/9/21,1.1,5.0581,3.34,--,0.97,开放申购|开放赎回
2007/9/14,1.884,5.0098,3.324,--,0.16,开放申购|开放赎回
2007/9/7,1.881,5.0018,3.321,--,1.79,开放申购|开放赎回
2007/8/31,1.848,4.914,3.288,--,1.04,开放申购|开放赎回
2007/8/24,1.829,4.8635,3.269,--,9.52,开放申购|开放赎回
2007/8/17,1.67,4.4407,3.11,--,-0.42,开放申购|开放赎回
2007/8/10,1.677,4.4593,3.117,--,0.66,开放申购|开放赎回
2007/8/3,1.666,4.4301,3.106,--,3.35,开放申购|开放赎回
2007/7/27,1.612,4.2865,3.052,--,4.2,开放申购|开放赎回
2007/7/20,1.547,4.1136,2.987,--,3.06,开放申购|开放赎回
2007/7/13,1.501,3.9913,2.941,--,0.81,开放申购|开放赎回
2007/7/6,1.489,3.9594,2.929,--,-2.1,开放申购|开放赎回
2007/6/29,1.521,4.0445,2.961,--,-3.31,开放申购|开放赎回
2007/6/22,1.573,4.1828,3.013,--,-2.18,开放申购|开放赎回
2007/6/15,1.608,4.2758,3.048,--,6.35,开放申购|开放赎回
2007/6/8,1.512,4.0206,2.952,--,1.22,开放申购|开放赎回
2007/6/1,1.803,3.972,2.943,--,0.9,开放申购|开放赎回
2007/5/25,1.787,3.9368,2.927,--,2.76,开放申购|开放赎回
2007/5/18,1.739,3.831,2.879,--,3.2,开放申购|开放赎回
2007/5/11,1.685,3.7121,2.825,--,2.56,开放申购|开放赎回
2007/4/30,1.643,3.6195,2.783,--,0.61,开放申购|开放赎回
2007/4/27,1.633,3.5975,2.773,--,3.22,开放申购|开放赎回
2007/4/20,1.582,3.4851,2.722,--,1.87,开放申购|开放赎回
2007/4/13,1.553,3.4213,2.693,--,4.72,开放申购|开放赎回
2007/4/6,1.483,3.2671,2.623,--,4.22,开放申购|开放赎回
2007/3/30,1.423,3.1349,2.563,--,0.42,开放申购|开放赎回
2007/3/23,1.417,3.1217,2.557,--,2.31,开放申购|开放赎回
2007/3/16,1.385,3.0512,2.525,--,-0.14,开放申购|开放赎回
2007/3/9,1.387,3.0556,2.527,--,3.51,开放申购|开放赎回
2007/3/2,1.34,2.952,2.48,--,-7.01,开放申购|开放赎回
2007/2/16,1.441,3.1745,2.581,--,8.59,开放申购|开放赎回
2007/2/9,1.327,2.9234,2.467,--,1.3,开放申购|开放赎回
2007/2/2,1.31,2.8859,2.45,--,-5.48,开放申购|开放赎回
2007/1/26,1.386,3.0534,2.526,--,2.44,开放申购|开放赎回
2007/1/19,1.353,2.9807,2.493,--,9.38,开放申购|开放赎回
2007/1/12,1.237,2.7251,2.377,--,6,开放申购|开放赎回
2007/1/5,1.167,2.5709,2.307,--,1.21,开放申购|开放赎回
2006/12/29,1.153,2.5401,2.293,--,4.25,开放申购|开放赎回
2006/12/22,1.106,2.4365,2.246,--,3.17,开放申购|开放赎回
2006/12/15,1.072,2.3616,2.212,--,9.03,暂停申购|开放赎回
2006/12/8,1.936,2.1661,2.076,--,-2.32,开放申购|开放赎回
2006/12/1,1.982,2.2176,2.122,--,7.48,开放申购|开放赎回
2006/11/24,1.844,2.0632,1.984,--,4.36,开放申购|开放赎回
2006/11/17,1.767,1.977,1.907,--,3.27,开放申购|开放赎回
2006/11/10,1.711,1.9143,1.851,--,-0.58,开放申购|开放赎回
2006/11/3,1.721,1.9255,1.861,--,1.29,开放申购|开放赎回
2006/10/27,1.699,1.9009,1.839,--,0.89,开放申购|开放赎回
2006/10/20,1.684,1.8841,1.824,--,0.3,开放申购|开放赎回
2006/10/13,1.679,1.8785,1.819,--,0.42,开放申购|开放赎回
2006/9/30,1.672,1.8707,1.812,--,0,开放申购|开放赎回
2006/9/29,1.672,1.8707,1.812,--,2.33,开放申购|开放赎回
2006/9/22,1.634,1.8282,1.774,--,1.49,开放申购|开放赎回
2006/9/15,1.61,1.8013,1.75,--,1.39,开放申购|开放赎回
2006/9/8,1.588,1.7767,1.728,--,0.38,开放申购|开放赎回
2006/9/1,1.582,1.77,1.722,--,1.02,开放申购|开放赎回
2006/8/25,1.566,1.7521,1.706,--,2.76,开放申购|开放赎回
2006/8/18,1.524,1.7051,1.664,--,-0.07,开放申购|开放赎回
2006/8/11,1.525,1.7062,1.665,--,2.14,开放申购|开放赎回
2006/8/4,1.493,1.6704,1.633,--,-6.1,开放申购|开放赎回
2006/7/28,1.59,1.779,1.73,--,-0.69,开放申购|开放赎回
2006/7/21,1.601,1.7913,1.741,--,-0.56,开放申购|开放赎回
2006/7/14,1.61,1.8013,1.75,--,-3.07,开放申购|开放赎回
2006/7/7,1.661,1.8584,1.801,--,2.15,开放申购|开放赎回
2006/6/30,1.626,1.8192,1.766,--,3.44,开放申购|开放赎回
2006/6/23,1.572,1.7588,1.712,--,1.17,开放申购|开放赎回
2006/6/16,1.603,1.7385,1.693,--,3.02,开放申购|开放赎回
2006/6/9,1.556,1.6875,1.646,--,-5.35,开放申购|开放赎回
2006/6/2,1.644,1.7829,1.734,--,3.14,开放申购|开放赎回
2006/5/26,1.594,1.7287,1.684,--,-1.48,开放申购|开放赎回
2006/5/19,1.618,1.7547,1.708,--,3.78,开放申购|开放赎回
2006/5/12,1.559,1.6907,1.649,--,9.79,开放申购|开放赎回
2006/4/28,1.42,1.54,1.51,--,5.03,开放申购|开放赎回
2006/4/21,1.352,1.4663,1.442,--,4.64,开放申购|开放赎回
2006/4/14,1.292,1.4012,1.382,--,1.02,开放申购|开放赎回
2006/4/7,1.279,1.3871,1.369,--,5.44,开放申购|开放赎回
2006/3/31,1.213,1.3155,1.303,--,3.76,开放申购|开放赎回
2006/3/24,1.169,1.2678,1.259,--,2.25,开放申购|开放赎回
2006/3/17,1.183,1.2398,1.233,--,2.07,开放申购|开放赎回
2006/3/10,1.159,1.2147,1.209,--,-1.02,开放申购|开放赎回
2006/3/3,1.171,1.2273,1.221,--,1.3,开放申购|开放赎回
2006/2/24,1.156,1.2115,1.206,--,1.31,开放申购|开放赎回
2006/2/17,1.141,1.1958,1.191,--,-1.38,开放申购|开放赎回
2006/2/10,1.157,1.2126,1.207,--,0,开放申购|开放赎回
2006/1/25,1.157,1.2126,1.207,--,1.58,暂停申购|开放赎回
2006/1/20,1.139,1.1937,1.189,--,1.33,开放申购|开放赎回
2006/1/13,1.124,1.178,1.174,--,0.81,开放申购|开放赎回
2006/1/6,1.115,1.1686,1.165,--,3.43,开放申购|开放赎回
2005/12/30,1.078,1.1298,1.128,--,1.89,开放申购|开放赎回
2005/12/23,1.058,1.1088,1.108,--,1.83,开放申购|开放赎回
2005/12/16,1.039,1.0889,1.089,--,1.27,开放申购|开放赎回
2005/12/9,1.026,1.0753,1.076,--,1.28,开放申购|开放赎回
2005/12/2,1.013,1.0617,1.063,--,-1.27,开放申购|开放赎回
2005/11/25,1.026,1.0753,1.076,--,0.2,开放申购|开放赎回
2005/11/18,1.024,1.0732,1.074,--,-0.1,开放申购|开放赎回
2005/11/11,1.025,1.0743,1.075,--,0.2,开放申购|开放赎回
2005/11/4,1.023,1.0722,1.073,--,-0.39,开放申购|开放赎回
2005/10/28,1.027,1.0763,1.077,--,-2.38,开放申购|开放赎回
2005/10/21,1.052,1.1025,1.102,--,1.06,开放申购|开放赎回
2005/10/14,1.041,1.091,1.091,--,-0.38,开放申购|开放赎回
2005/9/30,1.045,1.0952,1.095,--,1.24,开放申购|开放赎回
2005/9/23,1.062,1.0818,1.082,--,-3.01,开放申购|开放赎回
2005/9/16,1.095,1.1154,1.115,--,1.48,开放申购|开放赎回
2005/9/9,1.079,1.0991,1.099,--,0.28,开放申购|开放赎回
2005/9/2,1.076,1.0961,1.096,--,1.8,开放申购|开放赎回
2005/8/26,1.057,1.0767,1.077,--,0.57,开放申购|开放赎回
2005/8/19,1.051,1.0706,1.071,--,-0.47,开放申购|开放赎回
2005/8/12,1.056,1.0757,1.076,--,0.48,开放申购|开放赎回
2005/8/5,1.051,1.0706,1.071,--,2.14,开放申购|开放赎回
2005/7/29,1.029,1.0482,1.049,--,1.08,开放申购|开放赎回
2005/7/22,1.018,1.037,1.038,--,0.99,开放申购|开放赎回
2005/7/15,1.008,1.0268,1.028,--,1.1,开放申购|开放赎回
2005/7/8,0.997,1.0156,1.017,--,-1.09,开放申购|开放赎回
2005/7/1,1.008,1.0268,1.028,--,-1.27,开放申购|开放赎回
2005/6/24,1.021,1.04,1.041,--,3.34,开放申购|开放赎回
2005/6/17,0.988,1.0064,1.008,--,-1.3,开放申购|开放赎回
2005/6/10,1.001,1.0197,1.021,--,6.38,开放申购|开放赎回
2005/6/3,0.941,0.9585,0.961,--,-2.99,开放申购|开放赎回
2005/5/27,0.97,0.9881,0.99,--,-4.24,开放申购|开放赎回
2005/5/20,1.013,1.0319,1.033,--,-1.07,开放申购|开放赎回
2005/5/13,1.024,1.0431,1.044,--,-4.92,开放申购|开放赎回
2005/4/29,1.077,1.0971,1.097,--,0.28,开放申购|开放赎回
2005/4/22,1.074,1.094,1.094,--,0,开放申购|开放赎回
2005/4/15,1.094,1.094,1.094,--,-1.09,开放申购|开放赎回
2005/4/8,1.106,1.106,1.106,--,3.17,开放申购|开放赎回
2005/4/1,1.072,1.072,1.072,--,2.19,开放申购|开放赎回
2005/3/25,1.049,1.049,1.049,--,0.87,开放申购|开放赎回
2005/3/18,1.04,1.04,1.04,--,-1.23,开放申购|开放赎回
2005/3/11,1.053,1.053,1.053,--,2.53,开放申购|开放赎回
2005/3/4,1.027,1.027,1.027,--,-0.48,开放申购|开放赎回
2005/2/25,1.032,1.032,1.032,--,1.67,开放申购|开放赎回
2005/2/18,1.015,1.015,1.015,--,-0.59,开放申购|开放赎回
2005/2/4,1.021,1.021,1.021,--,2.41,开放申购|开放赎回
2005/1/28,0.997,0.997,0.997,--,0.61,开放申购|开放赎回
2005/1/21,0.991,0.991,0.991,--,-0.8,开放申购|开放赎回
2005/1/14,0.999,0.999,0.999,--,0.2,开放申购|开放赎回
2005/1/7,0.997,0.997,0.997,--,-0.5,开放申购|开放赎回
2004/12/31,1.002,1.002,1.002,--,0.7,开放申购|开放赎回
2004/12/24,0.995,0.995,0.995,--,-0.6,开放申购|开放赎回
2004/12/17,1.001,1.001,1.001,--,-0.6,开放申购|开放赎回
2004/12/10,1.007,1.007,1.007,--,0,开放申购|开放赎回
2004/12/3,1.007,1.007,1.007,--,-0.98,开放申购|开放赎回
2004/11/26,1.017,1.017,1.017,--,-1.17,开放申购|开放赎回
2004/11/19,1.029,1.029,1.029,--,0.68,开放申购|开放赎回
2004/11/12,1.022,1.022,1.022,--,1.59,开放申购|开放赎回
2004/11/5,1.006,1.006,1.006,--,-0.69,开放申购|开放赎回
2004/10/29,1.013,1.013,1.013,--,-0.1,开放申购|开放赎回
2004/10/22,1.014,1.014,1.014,--,1.1,开放申购|开放赎回
2004/10/15,1.003,1.003,1.003,--,-1.08,开放申购|开放赎回
2004/10/8,1.014,1.014,1.014,--,0.3,开放申购|开放赎回
2004/9/30,1.011,1.011,1.011,--,-0.1,开放申购|开放赎回
2004/9/24,1.012,1.012,1.012,--,0.6,开放申购|开放赎回
2004/9/17,1.006,1.006,1.006,--,0.2,开放申购|开放赎回
2004/9/10,1.004,1.004,1.004,--,0.1,开放申购|开放赎回
